class,image,signatureSample0,signatureSample1,signatureSample2,signatureSample3,signatureSample4,signatureSample5,signatureSample6,signatureSample7,signatureSample8,signatureSample9,signatureSample10,signatureSample11,signatureSample12,signatureSample13,signatureSample14,signatureSample15,signatureSample16,signatureSample17,signatureSample18,signatureSample19,signatureSample20,signatureSample21,signatureSample22,signatureSample23,signatureSample24,signatureSample25,signatureSample26,signatureSample27,signatureSample28,signatureSample29,signatureSample30,signatureSample31,signatureSample32,signatureSample33,signatureSample34,signatureSample35,signatureSample36,signatureSample37,signatureSample38,signatureSample39,signatureSample40,signatureSample41,signatureSample42,signatureSample43,signatureSample44,signatureSample45,signatureSample46,signatureSample47,signatureSample48,signatureSample49,signatureSample50,signatureSample51,signatureSample52,signatureSample53,signatureSample54,signatureSample55,signatureSample56,signatureSample57,signatureSample58,signatureSample59,signatureSample60,signatureSample61,signatureSample62,signatureSample63,signatureSample64,signatureSample65,signatureSample66,signatureSample67,signatureSample68,signatureSample69,signatureSample70,signatureSample71,signatureSample72,signatureSample73,signatureSample74,signatureSample75,signatureSample76,signatureSample77,signatureSample78,signatureSample79,signatureSample80,signatureSample81,signatureSample82,signatureSample83,signatureSample84,signatureSample85,signatureSample86,signatureSample87,signatureSample88,signatureSample89,signatureSample90,signatureSample91,signatureSample92,signatureSample93,signatureSample94,signatureSample95,signatureSample96,signatureSample97,signatureSample98,signatureSample99
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c12ni-2.PNG,44.5638,43.297,41.7527,39.3024,38.0969,35.7319,33.5887,31.4585,30.337,28.1731,26.1373,24.1369,23.1371,21.1839,19.2923,18.301,16.5033,14.5544,12.933,12,10.6504,8.99461,7.50829,6.86369,5.88062,5.48207,5.54877,6.18549,7.3302,8.78654,9.58848,11.2876,12.6855,14.5737,15.5283,17.0493,19.0302,20.9203,21.8731,23.8735,25.9903,26.9857,29.2195,31.3575,33.7171,33.9541,35.464,37.99,39.6239,40.0012,41.7242,41.7242,40.3997,38.6952,37.0474,35.464,34.2187,32.743,30.3736,28.0892,26.9857,24.9142,22.8738,21.874,19.8737,17.9291,16.2451,15.5283,13.3303,11.7552,9.93548,9.05417,7.38286,5.91905,4.85424,4.56376,4.6213,5.46671,6.09502,7.59459,9.28473,11.0786,11.6635,13.8754,15.3341,17.196,18.1925,20.1865,22.1373,23.138,25.1375,27.2489,29.2409,30.337,32.6027,34.7492,37.1229,38.0969,40.5214,42.0396
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c13-2.PNG,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c13c-2.PNG,24.5042,24.5042,23.5063,22.5066,21.5555,20.5073,19.5611,18.5644,17.6842,16.6952,15.7076,14.7217,13.7379,13.7379,12.5952,11.7783,10.8041,9.83511,8.63935,7.92019,6.98064,6.06047,5.17004,4.32774,2.93912,2.1537,2.1537,0.739947,1.62432,2.1537,2.93912,3.54225,4.53294,5.52698,6.52285,7.51981,8.51214,9.61071,9.61071,10.5098,11.5916,12.7387,13.5781,14.7063,15.6931,16.6816,17.8377,18.8198,20.0023,21.2133,22.1811,22.1811,21.2133,20.0023,19.0287,18.058,16.8578,15.8803,14.9058,13.7213,12.7387,11.5916,10.5098,10.5098,9.61071,8.51214,7.51981,6.51587,5.51875,4.5229,3.52939,2.55881,1.5961,0.739947,0.739947,2.1537,2.1537,2.93912,4.32774,4.75799,5.71301,6.6812,7.92019,8.63935,9.83511,10.8041,11.7783,12.5952,12.5952,13.5882,14.5821,15.5769,16.5722,17.6842,18.5644,19.5611,20.5073,21.5069,22.5046,23.5063
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c13ci-2.PNG,39.5709,38.5745,36.5823,35.6935,33.7091,31.8779,30.8924,29.1246,27.1756,26.204,24.2677,22.3427,21.7016,19.4834,17.2698,16.0236,17.5848,19.4762,20.4741,22.4703,22.4703,21.4341,19.4762,17.5848,16.7627,14.8075,12.8661,11.9026,9.99722,8.13739,6.83554,4.99974,3.3571,2.72149,2.38312,2.88499,3.58201,5.61023,7.59918,8.73241,10.7018,13.0974,14.0598,16.258,18.4653,19.4192,21.6275,23.841,24.7897,27.0032,29.2201,30.5012,32.7256,33.6616,35.8852,38.1103,36.8223,34.6012,32.382,31.4398,29.2201,27.0032,25.7423,23.5376,21.3395,20.3774,18.1823,15.9985,15.0272,13.0974,10.7018,9.71552,7.59918,5.57705,4.75352,2.88499,2.38312,3.3424,4.11083,5.53409,6.36316,8.59336,10.3717,11.2888,12.8661,15.0629,16.0236,18.5402,20.7628,21.7016,23.5942,25.5032,26.4628,28.3902,30.1016,30.8924,32.7175,34.8395,35.6935,37.6796
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c13i-2.PNG,55.0862,54.1944,52.4088,50.659,48.0264,45.4174,43.7766,41.2382,39.9836,37.5085,35.0868,32.9201,30.593,28.3572,26.2827,24.2369,23.2277,21.2644,19.3603,17.3757,15.5745,13.9001,12.404,11.1582,10.3467,8.84026,8.41414,7.60878,8.27895,8.46385,10.0142,10.4323,11.486,12.7681,14.8886,15.7866,17.4445,19.1679,20.5171,21.4359,22.9574,24.5884,26.3084,28.1012,29.8608,31.7751,33.8179,34.8805,37.0761,38.3678,40.7195,38.5556,37.2168,34.9728,33.8836,31.7822,29.8013,27.9665,26.3084,24.5884,22.9574,21.0701,20.5171,19.1679,17.4445,15.7866,14.2169,12.7681,11.486,10.4323,9.09574,8.46385,7.27937,7.60878,7.56611,8.84026,9.77255,10.628,12.0128,13.6257,15.5745,17.3757,19.2683,21.2278,23.2373,24.2369,26.2827,28.4707,30.593,32.9201,35.3204,37.5085,39.9836,41.2382,42.8361,44.4891,46.7187,49.34,51.0763,52.8501
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c13n-2.PNG,14.6234,14.6234,14.6234,13.8776,13.8776,13.1655,13.1655,11.7516,11.7516,11.0835,11.0835,9.67537,9.67537,8.26934,8.26934,6.86667,6.86667,5.46996,5.46996,4.96629,4.96629,3.66514,3.66514,2.7311,2.7311,1.49269,1.49269,0.998685,0.998685,1.94077,1.94077,3.2459,3.2459,3.81595,3.81595,5.22788,5.22788,6.64078,6.64078,8.05414,8.05414,8.76897,8.76897,10.1816,10.1816,10.9403,10.9403,12.3474,12.3474,13.1333,13.1333,13.1333,13.9467,13.9467,13.1333,13.1333,11.7352,11.7352,10.9403,10.9403,9.53522,9.53522,8.76897,8.76897,7.35701,7.35701,6.64078,6.64078,5.22788,5.22788,3.81595,3.81595,3.2459,3.2459,1.94077,1.94077,0.998685,0.998685,1.49269,1.49269,2.7311,2.7311,4.0853,4.0853,5.46996,5.46996,6.86667,6.86667,8.26934,8.26934,9.67537,9.67537,10.3378,10.3378,11.7516,11.7516,12.4642,12.4642,13.8776,13.8776
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c13ni-1.PNG,27.896,27.018,26.0276,25.038,24.0491,23.0613,22.0746,21.0891,20.3109,18.37,17.6987,16.7543,15.8167,14.8873,13.9676,13.0597,12.1662,10.4375,9.61274,8.82423,8.08266,7.40215,5.9943,5.42162,4.98561,4.66702,3.86275,3.47285,4.18605,4.99854,5.48864,6.26618,7.26136,8.23815,10.4951,11.7169,12.9779,14.2677,15.579,16.907,18.2479,18.726,21.4696,22.0141,22.5898,23.1943,24.5991,25.2347,25.1596,25.8589,27.3137,26.5775,25.8589,25.1596,24.4812,23.8255,23.1943,22.5898,21.1933,19.2442,17.8662,17.3644,16.012,15.579,14.2677,12.9779,11.7169,9.52283,8.33934,7.23911,6.26618,5.48864,4.99854,3.63324,3.47285,3.66858,3.74114,4.06617,4.59036,5.9943,6.66852,7.41666,8.21854,9.05992,10.8239,11.7344,12.6583,13.593,14.5364,15.4869,16.4433,17.4046,19.339,20.105,21.0891,22.0746,23.0613,24.0491,25.038,26.0276
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c13ni-2.PNG,24.4356,23.1512,21.8828,20.9337,19.6748,18.4385,17.474,16.2549,15.2835,14.0877,13.1083,11.9459,10.9576,9.9716,8.84938,7.85336,6.82305,4.82506,3.82686,3.08604,2.21072,1.50031,1.27065,2.5482,3.13958,3.90136,4.75229,6.1207,6.98761,7.88608,8.48757,9.74256,10.6902,11.9649,13.8523,14.8071,15.7675,16.7325,17.7015,18.6737,19.4565,20.626,21.6055,22.5867,23.5695,24.4002,25.5392,26.5257,27.3763,28.3695,30.2661,29.269,28.3695,27.3763,26.5257,25.3916,24.4002,23.5695,22.5867,21.6055,20.626,19.4565,18.4713,17.4879,16.5065,15.5274,14.5511,12.6099,11.9649,10.6902,9.74256,8.48757,7.52829,6.58115,5.65224,4.36682,3.42132,2.5183,1.72574,0.315282,0.857771,1.83634,2.82993,3.82686,5.86536,6.82305,7.85336,8.84938,9.9716,11.1604,12.1322,13.3533,14.316,15.5586,16.5138,17.7715,18.7207,19.9896,21.2769,22.2113
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c14-2.PNG,9.27224,9.27224,7.95322,7.03668,6.14623,6.14623,5.29504,3.91366,3.09483,3.09483,2.41645,2.02496,1.17463,1.17463,1.90815,2.63065,3.63064,3.63064,4.73929,5.72032,6.9283,6.9283,7.89067,9.14013,10.0898,10.0898,11.3614,12.6634,13.0912,13.0912,11.7516,10.4317,9.5163,9.5163,8.20248,7.28144,5.9783,5.9783,4.73929,3.76823,2.63065,2.63065,1.63066,0.630695,1.05759,1.05759,1.69034,2.56826,3.91366,3.91366,4.80161,5.72662,6.6733,6.6733,7.95322,8.88777,9.8352,9.8352,10.7921,11.7562,12.7259,12.7259,13.6999,14.6774,15.4978,15.4978,16.49,17.4831,18.477,18.477,19.4714,20.4664,21.3923,21.3923,22.3913,23.3694,24.3694,24.3694,25.3694,24.3694,23.3694,23.3694,22.3913,21.3923,20.4664,20.4664,19.4714,18.477,17.4831,17.4831,16.6404,15.6577,14.6774,14.6774,13.6999,12.7259,11.7562,11.7562,10.7921,9.8352
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c14c-2.PNG,47.8682,46.0655,43.8715,41.8017,40.4689,38.7608,36.5432,34.4442,33.2727,32.0896,30.4753,29.0817,27.0013,26.1164,25.5552,24.3392,24.4825,23.7989,23.616,23.8546,22.8696,21.9241,20.7359,19.1038,16.8997,16.0181,14.7275,13.7675,13.4977,13.134,14.3926,16.18,18.3422,20.4634,22.1601,24.7194,26.6964,28.0005,30.5562,32.3575,35.2797,37.4164,39.2128,40.7019,43.1737,44.9329,46.0613,48.8157,50.216,52.4275,53.1819,51.9005,51.1272,50.216,48.8157,46.0613,44.9329,43.1737,40.7019,39.6902,37.4164,35.2797,32.3575,30.5562,28.0005,25.6977,23.7217,21.9712,19.8181,17.4388,15.3449,13.6682,12.5768,12.2282,13.6827,14.8517,15.2944,17.2995,19.612,20.5747,21.2996,22.5838,23.0298,23.0445,23.6232,24.346,24.4485,25.8921,26.6721,28.6719,29.9846,31.529,32.6712,34.5313,35.8293,37.3505,39.069,41.5137,43.5053,45.6294
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c14ci-2.PNG,7.64624,6.25363,5.75601,5.39958,5.21337,4.22163,4.88567,4.74475,5.01552,5.639,6.61983,7.51432,8.70212,9.91815,11.1809,12.4762,13.7949,15.6064,16.1301,17.5163,18.9067,18.7099,20.1172,22.1803,23.5925,24.274,24.9769,26.3911,27.8519,29.2638,30.0165,30.7832,30.0165,28.6067,27.1129,26.3911,24.9769,24.2863,23.5627,21.4462,21.5255,20.1172,18.7099,18.9067,17.5163,15.6064,14.2449,12.8947,11.5599,10.2464,8.70212,7.5554,6.51469,5.639,5.01552,4.74475,3.53058,4.22163,4.21881,5.39958,5.75601,6.25363,6.90502,7.72369,8.58089,9.94931,10.815,12.6062,13.5238,14.4523,15.7552,16.3347,17.2858,18.957,20.1675,20.9122,21.7237,22.8752,24.6951,25.582,26.5148,26.4888,26.5148,25.582,23.7038,22.8752,21.7237,20.9122,20.1675,17.9831,17.2858,16.3347,15.7552,14.8408,13.9382,12.1788,11.329,10.5057,9.71563,8.96757
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c14i-2.PNG,4.71699,4.71699,4.71699,4.71699,3.90512,3.90512,3.90512,3.90512,2.5,2.5,2.5,1.11803,1.11803,1.11803,1.11803,0.5,0.5,0.5,1.11803,1.11803,1.11803,1.11803,2.06155,2.06155,2.06155,3.3541,3.3541,3.3541,3.3541,4.272,4.272,4.272,4.272,5.22015,5.22015,5.22015,6.18466,6.18466,6.18466,6.18466,7.15891,7.15891,7.15891,8.13941,8.13941,8.13941,8.13941,9.12414,9.12414,9.12414,10.1119,10.1119,10.1119,10.1119,9.12414,9.12414,9.12414,9.12414,8.13941,8.13941,8.13941,7.15891,7.15891,7.15891,7.15891,6.18466,6.18466,6.18466,5.22015,5.22015,5.22015,5.22015,4.272,4.272,4.272,3.3541,3.3541,3.3541,3.3541,2.5,2.5,2.5,2.5,1.80278,1.80278,1.80278,0.5,0.5,0.5,0.5,1.11803,1.11803,1.11803,2.5,2.5,2.5,2.5,3.3541,3.3541,3.3541
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c14n-2.PNG,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,1.0435,0.471405,0.471405,0.471405,0.471405,0.471405,0.471405,0.471405,0.471405,0.471405,0.471405,0.471405,0.471405,0.471405,0.471405,1.81353,1.81353,1.81353,1.81353,1.81353,1.81353,1.81353,1.81353,1.81353,1.81353,1.81353,1.81353,1.81353,1.81353,1.16428,1.16428,1.16428,1.16428,1.16428,1.16428,1.16428,1.16428,1.16428,1.16428,1.16428,1.16428,1.16428,1.16428,1.16428,0.537483,0.537483,0.537483,0.537483,0.537483,0.537483,0.537483,0.537483,0.537483,0.537483,0.537483,0.537483,0.537483,0.537483,1.53478,1.53478,1.53478,1.53478,1.53478,1.53478,1.53478,1.53478,1.53478,1.53478,1.53478,1.53478,1.53478,1.53478,1.07497,1.07497,1.07497,1.07497,1.07497,1.07497,1.07497,1.07497,1.07497,1.07497,1.07497,1.07497,1.07497,1.07497
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c14ni-1.PNG,5.02494,5.02494,5.02494,5.02494,5.02494,5.02494,4.03113,4.03113,4.03113,4.03113,4.03113,4.03113,3.04138,3.04138,3.04138,3.04138,3.04138,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,1.11803,1.11803,1.11803,1.11803,1.11803,0.5,0.5,0.5,0.5,0.5,0.5,1.11803,1.11803,1.11803,1.11803,1.11803,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,3.04138,3.04138,3.04138,3.04138,3.04138,4.03113,4.03113,4.03113,4.03113,4.03113,4.03113,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,2.06155,2.06155,2.06155,2.06155,2.06155,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,0.5,0.5,0.5,0.5,0.5,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,2.06155,2.06155,2.06155,2.06155,2.06155,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,4.03113,4.03113,4.03113,4.03113,4.03113
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c14ni-2.PNG,12.1577,12.1577,12.1577,10.7446,10.7446,10.7446,9.3318,9.3318,9.3318,7.91953,7.91953,7.91953,6.50809,6.50809,5.79112,5.79112,5.79112,4.37875,4.37875,4.37875,2.96814,2.96814,2.96814,1.56405,1.56405,0.287474,0.287474,0.287474,1.31112,1.31112,1.31112,2.71209,2.71209,2.71209,3.43656,3.43656,3.43656,4.84214,4.84214,6.25162,6.25162,6.25162,7.66284,7.66284,7.66284,9.07499,9.07499,9.07499,10.4877,10.4877,11.1881,11.1881,11.1881,9.77432,9.77432,9.77432,8.36068,8.36068,8.36068,6.94727,6.94727,6.94727,5.53427,5.53427,4.12211,4.12211,4.12211,2.71209,2.71209,2.71209,1.31112,1.31112,1.31112,0.287474,0.287474,1.27596,1.27596,1.27596,2.44779,2.44779,2.44779,2.96814,2.96814,2.96814,4.37875,4.37875,4.37875,5.79112,5.79112,7.20422,7.20422,7.20422,8.61768,8.61768,8.61768,10.0313,10.0313,10.0313,11.4452,11.4452
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c15-1.PNG,4.25898,4.25898,4.25898,4.25898,4.25898,4.25898,2.91071,2.91071,2.91071,2.91071,2.91071,2.91071,2.03443,2.03443,2.03443,2.03443,2.03443,0.687187,0.687187,0.687187,0.687187,0.687187,0.687187,0.897522,0.897522,0.897522,0.897522,0.897522,1.57233,1.57233,1.57233,1.57233,1.57233,1.57233,2.96741,2.96741,2.96741,2.96741,2.96741,3.80423,3.80423,3.80423,3.80423,3.80423,3.80423,5.1774,5.1774,5.1774,5.1774,5.1774,6.03922,6.03922,6.03922,6.03922,6.03922,6.03922,5.1774,5.1774,5.1774,5.1774,5.1774,5.1774,3.80423,3.80423,3.80423,3.80423,3.80423,2.47768,2.47768,2.47768,2.47768,2.47768,2.47768,1.57233,1.57233,1.57233,1.57233,1.57233,0.372679,0.372679,0.372679,0.372679,0.372679,0.372679,0.687187,0.687187,0.687187,0.687187,0.687187,2.03443,2.03443,2.03443,2.03443,2.03443,2.03443,3.43593,3.43593,3.43593,3.43593,3.43593
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c15i-1.PNG,1.09341,1.09341,1.09341,1.09341,1.09341,1.09341,1.09341,1.09341,1.09341,1.09341,1.09341,1.09341,1.09341,1.09341,1.09341,0.679869,0.679869,0.679869,0.679869,0.679869,0.679869,0.679869,0.679869,0.679869,0.679869,0.679869,0.679869,0.679869,0.679869,1.31487,1.31487,1.31487,1.31487,1.31487,1.31487,1.31487,1.31487,1.31487,1.31487,1.31487,1.31487,1.31487,1.31487,1.18134,1.18134,1.18134,1.18134,1.18134,1.18134,1.18134,1.18134,1.18134,1.18134,1.18134,1.18134,1.18134,1.18134,1.18134,0.359012,0.359012,0.359012,0.359012,0.359012,0.359012,0.359012,0.359012,0.359012,0.359012,0.359012,0.359012,0.359012,0.359012,1.59025,1.59025,1.59025,1.59025,1.59025,1.59025,1.59025,1.59025,1.59025,1.59025,1.59025,1.59025,1.59025,1.59025,0.92856,0.92856,0.92856,0.92856,0.92856,0.92856,0.92856,0.92856,0.92856,0.92856,0.92856,0.92856,0.92856,0.92856
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c15n-2.PNG,19.609,19.609,18.8244,18.0611,16.6501,15.2398,15.2398,14.4947,13.0813,12.368,10.9541,10.9541,9.54023,8.8804,7.47569,6.90879,6.90879,5.54579,4.21666,3.95294,2.94111,1.95678,1.95678,1.6892,2.42442,3.42394,4.55497,4.55497,4.89148,6.24107,7.61416,8.19477,8.19477,9.60097,10.2644,11.6783,13.0922,13.0922,13.8053,14.5521,15.9621,16.7322,18.1381,18.1381,19.5452,20.3272,21.7306,22.5255,22.5255,23.3362,24.161,25.5496,24.9987,24.9987,24.161,23.3362,22.5255,21.1276,21.1276,20.3272,18.9254,18.1381,16.7322,15.9621,15.9621,14.5521,13.8053,12.392,10.9789,10.9789,10.2644,8.8506,8.19477,6.7919,6.7919,5.39495,4.01012,3.59196,2.42442,2.42442,1.6892,1.95678,2.96726,3.31045,4.68345,4.68345,6.07538,7.47569,8.8804,9.54023,9.54023,10.2553,11.6682,13.0813,13.8303,13.8303,15.2398,16.0127,17.4179,18.2081
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c15ni-2.PNG,3.95034,3.95034,3.95034,3.95034,3.95034,3.95034,3.78982,3.78982,3.78982,3.78982,3.78982,2.79051,2.79051,2.79051,2.79051,2.79051,1.79198,1.79198,1.79198,1.79198,1.79198,1.79198,1.18026,1.18026,1.18026,1.18026,1.18026,0.24431,0.24431,0.24431,0.24431,0.24431,1.21817,1.21817,1.21817,1.21817,1.21817,2.38028,2.38028,2.38028,2.38028,2.38028,2.38028,3.33016,3.33016,3.33016,3.33016,3.33016,4.61214,4.61214,4.61214,4.61214,4.61214,4.30282,4.30282,4.30282,4.30282,4.30282,4.21386,4.21386,4.21386,4.21386,4.21386,4.21386,3.21441,3.21441,3.21441,3.21441,3.21441,2.38028,2.38028,2.38028,2.38028,2.38028,1.21817,1.21817,1.21817,1.21817,1.21817,0.24431,0.24431,0.24431,0.24431,0.24431,0.24431,0.797149,0.797149,0.797149,0.797149,0.797149,2.11036,2.11036,2.11036,2.11036,2.11036,3.00489,3.00489,3.00489,3.00489,3.00489
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c16-2.PNG,28.192,28.192,27.3159,26.4486,25.0827,24.218,24.218,22.85,21.9885,21.1391,20.3035,20.3035,18.9168,18.0891,16.6981,15.8807,15.8807,15.0853,13.6813,12.9054,11.4961,11.4961,10.7485,9.33495,7.92164,7.21961,7.21961,5.80809,4.3983,3.83607,2.51526,2.51526,2.38682,1.8188,2.21792,2.27154,2.27154,3.57366,4.48792,5.80969,7.16684,7.16684,8.54253,9.92904,11.3224,11.9347,11.9347,13.3435,14.7533,15.424,16.8378,16.8378,17.5429,16.1289,15.424,14.0103,14.0103,12.5968,11.9347,10.5274,9.12225,9.12225,7.72039,6.32402,4.93783,3.57366,3.57366,2.27154,1.2445,1.392,1.60228,1.60228,2.99269,4.3983,5.80809,7.21961,7.21961,7.92164,9.33495,10.0882,11.4961,11.4961,12.2796,13.6813,14.4847,15.8807,15.8807,16.6981,18.0891,18.9168,19.7604,19.7604,21.1391,21.9885,22.85,23.7224,23.7224,25.0827,26.4486,27.3159
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c16i-2.PNG,6.98928,6.98928,6.98928,6.98928,6.98928,5.60803,5.60803,5.60803,5.60803,5.16237,5.16237,5.16237,5.16237,4.88365,4.88365,4.88365,4.88365,5.16237,5.16237,5.16237,5.16237,4.78017,4.78017,4.78017,4.78017,4.03113,4.03113,4.03113,4.03113,4.03113,2.61725,2.61725,2.61725,2.61725,1.20416,1.20416,1.20416,1.20416,0.223604,0.223604,0.223604,0.223604,1.62788,1.62788,1.62788,1.62788,3.04138,3.04138,3.04138,3.04138,4.45533,4.45533,4.45533,4.45533,4.45533,5.22015,5.22015,5.22015,5.22015,3.82753,3.82753,3.82753,3.82753,2.45967,2.45967,2.45967,2.45967,1.20416,1.20416,1.20416,1.20416,1.5,1.5,1.5,1.5,0.223604,0.223604,0.223604,0.223604,0.223604,1.20416,1.20416,1.20416,1.20416,2.61725,2.61725,2.61725,2.61725,4.03113,4.03113,4.03113,4.03113,4.78017,4.78017,4.78017,4.78017,6.18466,6.18466,6.18466,6.18466
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c16n-2.PNG,37.6941,37.1976,35.8395,34.9298,33.5992,32.2756,30.5833,29.2942,28.0171,25.5065,24.2774,23.0695,20.9049,19.744,17.5342,16.5363,15.5003,13.5303,12.6444,11.6568,9.68923,8.71098,8.04315,6.74562,5.95847,4.63717,4.1837,3.93743,4.1837,4.63717,5.24437,6.22031,7.11985,8.04315,9.68923,10.6715,11.6568,13.6338,14.5282,16.5248,17.5234,18.5221,20.5002,21.5002,22.5002,24.5244,25.5235,26.5826,28.5769,29.6619,30.7736,29.6619,28.6675,26.5826,25.5859,24.5894,22.5266,21.5002,20.5002,18.5002,17.5234,16.5248,14.5282,13.5303,11.6568,10.6715,9.68923,7.73829,6.77356,6.22031,4.54887,3.83305,3.2699,2.94826,3.2699,4.54887,5.35652,6.22031,8.04315,8.71098,9.68923,11.6568,12.5328,13.5303,15.5386,16.6324,17.6249,19.744,20.9049,23.0695,24.2774,25.5065,26.7539,28.0171,29.2942,30.9601,32.2756,33.5992,34.486,35.8395
circle,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\circle\c1c-2.PNG,43.8075,42.4135,40.4586,39.0731,37.1577,36.3088,34.4139,33.5551,30.815,29.4512,26.7394,25.393,23.1569,22.2682,20.0328,18.6848,16.4487,15.1119,12.4896,11.5594,9.01323,8.05409,5.85729,4.70291,2.74899,2.31656,2.60883,3.82303,5.66172,6.29961,8.46606,9.12711,11.2581,12.671,14.2061,15.6084,17.2303,18.0697,20.2966,21.1561,23.3885,24.2622,26.0367,27.381,29.1716,30.0768,31.9041,32.8253,34.6809,35.2734,37.1682,37.1682,36.2194,34.3305,33.3909,31.5229,30.5951,28.7542,27.8419,26.0367,25.1452,22.9094,22.0275,20.2966,18.9247,17.2303,16.4089,14.2061,12.8064,10.6096,9.84552,7.71328,6.29961,4.27148,2.90449,1.73104,2.31656,3.70775,4.89264,7.10622,8.40766,10.6419,11.5594,14.2127,15.5625,17.7975,19.1557,21.3893,22.7529,24.9851,25.8577,28.5833,29.9532,32.1831,33.5551,34.9304,36.3088,38.2405,39.0731,41.0209
